headline,real_or_fake
Official in charge of State Department reorganization steps down,0
Trump's tax bill faces potential Senate Republican opposition,0
Trump refers to a 'Pocahontas' in Congress at meeting with veterans,0
Senate Republican signals possible committee 'no' vote on tax bill,0
Republican Sen. Johnson may vote against tax bill in committee,0
California lawmaker resigns after media report of sexual harassment,0
"Senator Franken, on groping allegations, vows 'this will not happen again'",0
Allegations against Sen. Franken should go through normal process: White House,0
White House denies Trump made slur with 'Pocahontas' remark,0
Mulvaney has legal standing take charge of U.S. Consumer Financial Protection Bureau: White House,0
"Factbox: From taxes to budget, what's on U.S. Congress to-do list",0
Factbox: Republican U.S. senators to watch in the debate on the tax bill,0
"Senate to vote on tax plan this week, No. 2 Republican says",0
U.S. court to hold hearing Monday on who will lead CFPB: order,0
'Ashamed' Franken says he won't quit Senate over groping accusations,0
Senate's Schumer to meet with official named by Cordray to lead CFPB,0
Republican Senator Paul says he plans to vote for Senate tax bill,0
Rival sides square off over succession at U.S. consumer finance agency,0
Senator Elizabeth Warren to meet Leandra English on Monday: aide,0
Factbox: Trump on Twitter (Nov 27) - Networks,0
Factbox: What is the U.S. Consumer Financial Protection Bureau?,0
U.S. consumer watchdog agency official sues to block Trump's pick,0
Exclusive: U.S. consumer finance agency lawyer sides with Trump over succession - sources,0
Rep. Conyers steps down from committee while lawmakers probe harassment allegations,0
U.S. consumer finance agency official sues to stop Trump appointment,0
Succession battle at U.S. financial agency seen headed to courts,0
Justice Department says White House may name new consumer watchdog,0
"In Thanksgiving message, Trump hails military gains and 'big, beautiful, fat tax cuts'",0
"Trump names interim consumer agency head, likely sparking showdown",0
Trump names White House budget director Mulvaney acting head of consumer agency,0
"Flynn could prove to be key asset in Mueller's U.S. campaign probe, sources say",0
Trump to discuss tax plan with Senate Republicans next week: senator,0
"Flynn's lawyers cut talks with Trump team, signaling Mueller cooperation: NY Times",0
Jeff Sessions orders review of gun background check system,0
JPMorgan's Dimon says Trump likely to be a one-term president,0
U.S. Senate candidate Moore's spokesman resigns as allegations roil campaign,0
Trump to meet congressional leaders next week on legislative issues -White House,0
U.S. calls Myanmar moves against Rohingya 'ethnic cleansing',0
Trump defends Senate candidate Moore despite misconduct allegations,0
Sign-up pace slows in third week of 2018 Obamacare enrollment,0
U.S. hopes to pressure Myanmar to permit Rohingya repatriation,0
"In Trump strongholds, Democrats walk tightrope ahead of 2018 elections",0
Trump: Father of UCLA player in shoplifting case is 'ungrateful fool',0
"Democrats, advocacy groups launch blitz of ads attacking tax plan",0
Haitians in U.S. malign Trump decision to send them back home,0
FCC chief plans to ditch U.S. 'net neutrality' rules,0
House ethics panel investigating allegations against U.S. Rep. Conyers,0
U.S. diplomats accuse Tillerson of breaking child soldiers law,0
Trump says AT&T plan to buy Time Warner 'not a good deal',0
U.S. House ethics panel investigating allegations against Rep. Conyers,0
Any Trump NAFTA withdrawal faces stiff court challenge: legal experts,0
AT&T lawyer says U.S. effort to stop Time Warner deal 'foolish': CNBC,0
New judge assigned to U.S. lawsuit against AT&T-Time Warner deal,0
Trump pardons turkey in annual Thanksgiving tradition,0
New York Attorney General investigating false 'net neutrality' comments to FCC,0
"Trump and Putin speak for an hour about Syria, Ukraine, North Korea",0
U.S. border officials violated court orders on travel ban: watchdog,0
U.S. charges two with bribing African officials for China energy firm,0
Doubts linger after Florida's Scott pitches biggest budget,0
"Putin, Trump to discuss North Korea on Tuesday: IFX cites Kremlin aide",0
U.S. Congress members decry 'ethnic cleansing' in Myanmar; Suu Kyi doubts allegations,0
White House asks Supreme Court to allow full travel ban,0
U.S. to end protected status for Haitians in July 2019,0
"Myanmar operation against Rohingya has 'hallmarks of ethnic cleansing', U.S. Congress members say",0
U.S. judge in California blocks Trump's order on sanctuary cities,0
White House wants Republican in Alabama Senate seat for tax bill vote: adviser,0
White House promises welfare overhaul details early next year,0
U.S. senators seek details on 'dubious' oversight shift by Japanese bank,0
"Trump: Healthcare, infrastructure, welfare reforms up next after taxes",0
U.S. patent review board becomes conservative target,0
"Contrary to Trump Tweet, Senator Flake still undecided on tax bill",0
Bipartisan Harvard panel recommends hacking safeguards for elections,0
Trump open to dropping healthcare provision in Senate tax bill: aide,0
Obamacare mandate in U.S. Senate tax plan not bargaining chip: Mnuchin,0
White House OK with removing Obamacare mandate repeal from Senate tax bill,0
U.S. nuclear general says would resist 'illegal' Trump strike order,0
Cuban businesswomen seek Rubio meeting as U.S. policy bites,0
Trump adds five conservatives to list of possible Supreme Court picks,0
"White House seeks $44 billion hurricane aid, far short of requests",0
Pro-trade Republicans get nervous that NAFTA talks could fail,0
Alabama Senate election winner due to be certified in late December,0
Trump starts paying his own legal bills on Russia probe: attorneys,0
U.S. Senate candidate Moore's wife says 'he will not step down',0
U.S. lawmakers seek more information from Trump son-in-law Kushner in Russia probe,0
Pass-through businesses to see cuts under tax plan: Steven Mnuchin,0
"U.S. towns, cities fear taxpayer revolt if Republicans kill deduction",0
Tax overhaul drama moves to Senate as House approves its bill,0
"Woman accuses Senator Al Franken of unwanted groping, kiss",0
Trump says U.S. Senate candidate Moore should leave race if allegations true,0
Gulf carriers may be in focus under foreign airline U.S. tax exemption cut,0
McCain warns Trump over staffing Pentagon with industry insiders,0
U.S. Interior Secretary fails to provide papers in travel probe: inspector,0
Senate quickens pace of approving Trump judicial picks,0
Two more women accuse Senate candidate Moore of sexual misconduct,0
Trump believes Roy Moore should step aside if allegations are true -White House,0
Alabama Republican Party stands by U.S. Senate candidate Moore,0
U.S. House Democrats join growing congressional concern about State Dept,0
Trump to announce terrorism list decision on North Korea next week: White House,0
U.S. Congress to seek new tax incentives for Puerto Rico rebuilding,0
"Senate sends $700 billion defense bill to Trump, funding uncertain",0
"FCC to loosen TV, newspaper ownership rules",0
Former Trump campaign adviser delivers 'irrelevant' documents to congressional committees,0
"Mattis sees opportunity for talks if North Korea halts missile tests, development",0
Trump acknowledges thanks from UCLA players released from China,0
Republican senator: Tax plan needs more relief for pass-through businesses,0
Moderate Collins back in prominent role in Senate tax drama,0
Two Senate Republicans critical of party's tax plan,0
U.S. tax reform poses more risks for state and local governments,0
Republicans press U.S.-Russia uranium deal probe despite no wrongdoing findings,0
Trump to tap nuclear industry lobbyist for U.S. Energy Dept job,0
More worries in Congress over cuts at U.S. State Department,0
Senate drops proposal to change taxes on startup stock options,0
Republican Senator Johnson opposes Senate tax proposal: WSJ,0
U.S. attorney general to meet with House intelligence panel,0
U.S. Justice Dept eyes spring to release findings on FBI handling of Clinton email probe,0
U.S. tax panel chair sees support for Obamacare mandate repeal in tax bill,0
Trump administration releases rules on disclosing cyber flaws,0
House could pass tax reform if Senate adds health mandate repeal: Ryan,0
U.S. Congress urged to require Chinese journalists to register as agents,0
Senate Republicans tie tax plan to repeal of key Obamacare mandate,0
Senate leaders look to work with White House to block Moore,0
U.S. small business community pushes Congress on bank lending relief: letter,0
Jane Goodall urges U.S. Senate to halt quest for Arctic refuge oil,0
U.S. tax bill should include repeal of health insurance mandate: Senate Republican leader,0
Sessions changes statement about Trump campaign and Russia,0
"U.S. women lawmakers on sex harassment: Congress, heal thyself",0
Senate approves Trump administration job for author of 'torture' memos,0
"House backs $700 billion defense policy bill, funding uncertain",0
Republican National Committee cuts ties with Moore: Politico,0
Q&A: Did Sessions break the law by denying knowledge of Russia contacts?,0
McConnell says Senate leaders looking at all options on Moore,0
Senate Republicans ask Moore to withdraw as new accuser steps forward,0
Senate committee questions Trump's nuclear authority,0
Republican Senator Paul to seek Senate tax plan changes,0
Sessions: 'no reason to doubt' Roy Moore's accusers,0
Duterte berates Canada's Trudeau at end of Philippines summit,0
"White House eyeing El-Erian, others for Fed vice chair: CNBC, citing Dow Jones",0
Attorney General Sessions says now recalls meeting flagged in Russia probe,0
Senators blast State Department over cuts,0
House speaker: May need a temporary bill to fund government past Dec. 8,0
Gala glitz masks Asia's tensions as Trump winds up tour,0
"A year after Trump's election, coal's future remains bleak",0
"Trump skips East Asia leaders Summit, sends Tillerson instead",0
Sessions looking into special counsel for Clinton issues: media reports,0
Silicon Valley blasts Senate proposal to tax startup options,0
Senator Rand Paul returns to work after being tackled while mowing lawn,0
Senate approves Trump Transportation Department nominee,0
